X,country,iso3,who_region,date,total_tests,case_new,case_total,death_new,death_total,population,tests_1m,cases_1m,deaths_1m,test_measure,daily_change,total_per_thousand,change_per_thousand,priority_measure,ISO_2_CODE
424.0,Argentina,BGD,EURO,2020-09-07,8153116,169.0,14702.0,0.0,463.0,9006398,205.328931859868,31532.4728043331,50.469320428056,SAMPLES,0,14.9608089715778,0.629461506732908,SAMPLES,AU
350.0,Argentina,ARG,WPRO,2020-06-20,2491856,1141.0,17038.0,6.0,97.0,25499884,26600.8675166254,1705.89840688808,0.0303601841777499,SAMPLES,11624,0.00415968094716112,3.67150108178653,SAMPLES,AU
509.0,Argentina,BGD,EURO,2020-03-23,7664,38.0,1366182.0,213.0,432.0,45195774,20811.0358462807,1854.79255968923,4.00001819616121,SAMPLES,34327,72.6267038165535,0.143420488827119,SAMPLES,AU
463.0,Austria,BGD,WPRO,2020-05-20,117,312.0,30205.0,4.0,229.0,9006398,241780.565327004,2523.76144158852,86.2720035246055,SAMPLES,6629,192.651268575961,0.652118492317445,SAMPLES,AU
687.0,Argentina,ARG,EURO,2020-11-22,144538,169.0,,0.0,108.0,45195774,281520.535544397,3762.21437249387,83.7182633945335,SAMPLES,25472,38.2623552723297,1.96463638814984,SAMPLES,AR
925.0,Austria,ARG,EURO,2020-04-06,1775431,418.0,27854.0,18.0,28338.0,9006398,102.797221704843,495.010658944542,821.359979364442,SAMPLES,142770,5.61006473598076,0.424840605672557,SAMPLES,AU
954.0,Argentina,BGD,EURO,2020-06-03,3229393,220.0,153520.0,4.0,705.0,9006398,385820.835366147,5049.03400924166,34.0785863967067,SAMPLES,7164,335.963410657084,1.14784835883959,SAMPLES,AU
842.0,Argentina,ARG,WPRO,2020-03-02,185196,271.0,3966.0,7.0,1171.0,9006398,76801.9578970416,1633.28336145038,,SAMPLES,21202,109.84783303328,0.54472387296231,SAMPLES,AR
590.0,Argentina,BGD,WPRO,2020-05-26,9268481,10.0,21935.0,0.0,672.0,164689383,3.02994638093944,265.177676886687,45.8449942687119,SAMPLES,586,403.965131762952,1.32394770917297,SAMPLES,AT
731.0,Argentina,ARG,EURO,2020-10-05,175932,442.0,6801.0,87.0,2668.0,45195774,1.6273058719274,13313.4792646764,80.0542014687781,SAMPLES,6371,2.52056752031728,0.678517649342168,SAMPLES,AT
163.0,Austria,BGD,EURO,2020-07-05,24676,18.0,301.0,2.0,1968.0,9006398,352046.385779637,1426.2546602655,74.1694959516557,SAMPLES,6094,71.0729899790917,2.6839729937595,SAMPLES,AT
470.0,Argentina,ARG,EURO,2020-07-15,2125687,306.0,17777.0,1.0,844.0,25499884,41421.9701160555,290.550341327043,13.6074669282132,SAMPLES,40197,8.28478278567855,0.717600976550226,SAMPLES,AT
16.0,Bangladesh,BGD,EURO,2020-06-11,1222257,1532.0,136118.0,164.0,1171.0,45195774,99686.8004278736,1098.04421071092,88.7029836019624,SAMPLES,40205,0.0051996011839514,0.112320537384004,SAMPLES,AU
769.0,Austria,AUT,WPRO,2020-09-25,2336061,9230.0,33884.0,5.0,196.0,45195774,324551.907765541,270.432602752232,0.265511549818795,SAMPLES,21390,0.00622990979327429,0.685623708834542,SAMPLES,AR
239.0,Austria,AUS,EURO,2020-08-15,726345,7.0,235677.0,48.0,349.0,45195774,306647.355729148,2802.34118012551,32.0001455692896,SAMPLES,18693,26.1719381108508,1.32072777596549,SAMPLES,AU
62.0,Austria,ARG,EURO,2020-05-03,1444683,3412.0,1262476.0,1.0,24572.0,9006398,92.1325077871219,504.339188880801,15.6719270725545,SAMPLES,246,0.332340792120157,0.00016394499455985,SAMPLES,AT
736.0,Argentina,BGD,EURO,2020-05-29,442143,2262.0,678266.0,,186.0,25499884,20811.0358462807,27933.4966140861,18.7200895640006,SAMPLES,8315,0.00113547088824785,3.50539694115228,SAMPLES,AT
98.0,Argentina,ARG,WPRO,2020-08-21,10301064,2.0,7641.0,0.0,14376.0,45195774,438.625080300649,367.021277430125,8.09810226947325,SAMPLES,57962,57.8451007827991,0.83351857201958,SAMPLES,AT
157.0,Australia,ARG,EURO,2020-09-24,563210,3623.0,22501.0,2.0,1741.0,45195774,56577.9889066619,0.534339241528399,64.8427928679146,SAMPLES,2688,59.1468420560584,6.07203683554999e-05,SAMPLES,AR
535.0,Australia,ARG,WPRO,2020-12-11,3089718,15.0,613658.0,470.0,600.0,9006398,75304.9831605937,1973.8190561865,127.224284288173,SAMPLES,128,4.8919971969292,0.610010794548498,SAMPLES,AU
308.0,Austria,BGD,EURO,2020-05-03,1528191,109.0,613658.0,0.0,688.0,9006398,0.673996088746049,1085.41670228774,112.576897123169,SAMPLES,0,4.47130300279845,0.0573868201327829,SAMPLES,AR
211.0,Argentina,ARG,EURO,2020-08-01,564,688.0,820.0,,1245.0,9006398,121578.793209005,1093.53438627407,1.45121680369645,SAMPLES,15555,8.28478278567855,0.0002185933260798,SAMPLES,AT
809.0,Bangladesh,AUS,PAHO,2020-02-11,1597778,46.0,1166924.0,1.0,1738.0,45195774,197700.66405008,1547.45548664405,326.711962052027,SAMPLES,32328,221.300901869982,0.361162085641016,SAMPLES,AT
231.0,Austria,BGD,WPRO,2020-06-29,2667880,637.0,13950.0,118.0,439.0,25499884,4.32329022691159,1024.01865213133,3.92158646682471,SAMPLES,12859,39.0112673235182,0.16424101952541,SAMPLES,AR
28.0,Argentina,BGD,EURO,2020-06-21,870602,599.0,6034.0,6.0,643.0,45195774,12222.9569516831,213.88332590062,709.181349566001,SAMPLES,35173,36.789634358292,0.375732895659286,SAMPLES,AR
54.0,Australia,BGD,WPRO,2020-06-25,2379175,3775.0,27848.0,0.0,13053.0,45195774,2584.00385166298,2034.77572276952,4.00001819616121,SAMPLES,15504,1.86911571085355,0.0301476628885057,SAMPLES,AR
236.0,Austria,ARG,WPRO,2020-11-11,565800,162.0,186894.0,212.0,2.0,45195774,49853.7097738386,1192.08048766568,74.1694959516557,SAMPLES,6580,8.42607541138691,0.0,SAMPLES,AU
275.0,Bangladesh,AUT,EURO,2020-08-22,3162237,7.0,23773.0,0.0,904.0,25499884,92583.1836434499,,472.886052781589,SAMPLES,6301,5.61006473598076,0.556047563208011,SAMPLES,AU
862.0,Argentina,ARG,EURO,2020-11-22,441766,410.0,27063.0,1.0,1859.0,45195774,33075.8201003331,,4.00001819616121,SAMPLES,4884,26.1719381108508,0.00595666813567454,SAMPLES,AT
488.0,Austria,AUT,EURO,2020-09-26,9401769,253.0,,12.0,2.0,25499884,26991.5501391789,12336.785471839,6.64888033492724,SAMPLES,24506,381.992718084522,0.437164766776646,SAMPLES,AT
188.0,Austria,BGD,SEARO,2020-10-24,2956827,230.0,502.0,281.0,97.0,25499884,24547.9935485862,1633.28336145038,3.36314629770474,SAMPLES,28521,59.1468420560584,1.44953600573242,SAMPLES,AR
675.0,Argentina,BGD,WPRO,2020-10-21,7178741,289.0,17247.0,40.0,305.0,25499884,7.19536365012674,512.352396146872,62.9926151945091,SAMPLES,203,387.139447379447,1.27580972525208,SAMPLES,AU
843.0,Argentina,AUS,EURO,2020-06-13,7895078,217.0,240909.0,0.0,167.0,9006398,11869.1912480857,977.102484074045,4.00001819616121,SAMPLES,27379,46.5595964790867,1.04325835922419,SAMPLES,AU
122.0,Argentina,BGD,EURO,2020-06-29,2336061,85.0,27371.0,126.0,331.0,9006398,197129.97360321,384.197826154817,93.2670308374114,SAMPLES,29810,241.892433706757,0.0129637986438992,SAMPLES,AT
238.0,Austria,BGD,EURO,2020-05-02,232537,949.0,51382.0,0.0,102.0,45195774,4356.91177675152,,4.23531338417069,SAMPLES,12584,12.5242922673687,1.11609546902102,SAMPLES,AT
597.0,Austria,AUT,WPRO,2020-11-23,1957809,11.0,20698.0,319.0,3082.0,45195774,206705.499801363,28129.8916614611,528.102472589583,SAMPLES,0,285.952830421218,0.944883848126632,SAMPLES,AR
403.0,Australia,ARG,WPRO,2020-07-09,2547,27.0,,2.0,501.0,164689383,8953.77961665177,1074.12253326329,821.359979364442,SAMPLES,32533,15.3541874935588,2.34487341197317,SAMPLES,AT
618.0,Australia,AUS,EURO,2020-09-06,1633515,,74865.0,2.0,2275.0,45195774,6706.21857876534,1116.01001018991,81.2755554440299,SAMPLES,19956,291.818072584173,0.257192187924473,SAMPLES,AR
362.0,Bangladesh,BGD,EURO,2020-05-17,207773,91.0,6989.0,2.0,1418.0,45195774,640.678822629386,681.926168853277,,SAMPLES,49498,362.196740583749,0.619453798299631,SAMPLES,AU
463.0,Argentina,AUT,EURO,2020-06-09,3350444,87.0,27711.0,1.0,,25499884,494.470247666178,7099.86734600452,70.2833696667636,SAMPLES,1499,43.9771426416992,0.286973733429148,SAMPLES,AU
144.0,Australia,BGD,EURO,2020-11-13,955910,7187.0,27725.0,10.0,208.0,9006398,86078.0257906414,260.150346182304,35.4511416600954,SAMPLES,3005,60.3154179857612,2.4645812898786,SAMPLES,AT
474.0,Austria,BGD,EURO,2020-06-16,541442,22.0,25923.0,125.0,,164689383,291818.072584173,249.648194478061,35.5687892541001,SAMPLES,10080,15.338292469557,0.816974777263896,SAMPLES,AT
630.0,Argentina,BGD,SEARO,2020-07-01,108,7.0,21935.0,0.0,677.0,25499884,62242.8633511422,84.9194440170446,1.17267601169968,SAMPLES,68336,3.10256883752007,0.158244883692002,SAMPLES,AU
525.0,Argentina,BGD,SEARO,2020-04-28,1111567,5376.0,478792.0,2.0,1738.0,45195774,170447.128308505,,18.4286317958942,SAMPLES,19231,47.4520446464835,1.08902456183722,SAMPLES,AT
607.0,Austria,ARG,EURO,2020-06-29,256399,3634.0,148027.0,0.0,3111.0,9006398,1569.58508976866,2246.06996048809,1.5180092088875,SAMPLES,2135,8.28478278567855,0.0,SAMPLES,AR
52.0,Bangladesh,BGD,WPRO,2020-09-28,1266223,50.0,5844.0,,,9006398,6261.86085110295,778.905504040724,285.624049717569,SAMPLES,203,0.026729106150091,0.971531571223035,SAMPLES,AT
751.0,Austria,AUT,EURO,2020-10-21,269619,13.0,53784.0,17.0,1629.0,45195774,14902.1462215279,1103.06384138846,50.469320428056,SAMPLES,40197,39.0112673235182,0.486240151568153,SAMPLES,AU
772.0,Austria,AUT,WPRO,2020-03-04,54733,12.0,130774.0,0.0,886.0,25499884,335412.892035195,1403.4467497439,78.6107831343896,SAMPLES,18391,11.710984305745,0.0444731845946482,SAMPLES,AT
416.0,Argentina,ARG,EURO,2020-03-10,3,757.0,7260.0,6.0,12491.0,25499884,239059.610734502,1259.66225764535,4.00001819616121,SAMPLES,4780,33.5342309792468,0.47705787713692,SAMPLES,AT
384.0,Argentina,ARG,EURO,2020-10-02,2820796,2060.0,19444.0,5.0,278.0,9006398,79531.5729995499,270.861419160214,14.7186172893732,SAMPLES,24196,353.156278458936,0.0158864410641579,SAMPLES,AT
374.0,Australia,BGD,WPRO,2020-05-22,554207,164.0,26049.0,6.0,79.0,45195774,52347.8975723702,1793.61382874708,0.121440736711,SAMPLES,18167,0.000221259624848996,0.0,SAMPLES,AU
254.0,Argentina,BGD,WPRO,2020-06-09,7441327,4304.0,65557.0,45.0,115.0,25499884,104067.686104922,1772.51771462909,31.4903393286024,SAMPLES,41344,259.23959833887,8.36694092355235,SAMPLES,BD
1000.0,Bangladesh,BGD,EURO,2020-12-11,1179772,922.0,17155.0,37.0,672.0,25499884,1876.2168779271,473.296270681074,8.09810226947325,SAMPLES,18241,195.301751176594,2.05609390124665,SAMPLES,AT
426.0,Argentina,ARG,EURO,2020-09-14,1081970,3660.0,6973.0,,19.0,45195774,17742.8650263664,278.236559821213,6.57141085801518,SAMPLES,75888,154.902215069776,0.0,SAMPLES,AU
179.0,Argentina,BGD,EURO,2020-10-29,12,2545.0,2960.0,0.0,672.0,164689383,319731.49368052,122.356572541495,81.3865876235982,SAMPLES,4968,403.965131762952,0.886369889494113,SAMPLES,AU
166.0,Austria,BGD,EURO,2020-06-14,861288,14.0,325511.0,7.0,34.0,25499884,68453.2525716588,247.922696432658,79.1659440322313,SAMPLES,6773,0.9746347765478,0.065006077780635,SAMPLES,AT
781.0,Austria,AUT,WPRO,2020-02-12,10263810,13267.0,9797.0,212.0,30442.0,9006398,195301.751176594,1058.82834604267,60.179441326044,SAMPLES,10766,120.607921196818,2.0134575442924,SAMPLES,AR
164.0,Argentina,AUS,PAHO,2020-04-22,827872,71.0,949063.0,71.0,24.0,45195774,5610.06473598076,32821.1217270004,81.6086519827349,SAMPLES,51917,77.4319740602296,0.643998264085487,SAMPLES,AR
150.0,Bangladesh,ARG,EURO,2020-02-25,227631,132.0,16275.0,,810.0,164689383,332.340792120157,13032.4574151557,85.6058104471954,SAMPLES,7266,37.9622661180667,0.639750079288387,SAMPLES,AT
17.0,Austria,BGD,WPRO,2020-10-18,494761,3.0,26565.0,3.0,787.0,9006398,9774.49794310415,1086.39709890445,3.80393887281997,SAMPLES,10858,388.953719344848,0.0611939872286728,SAMPLES,AR
214.0,Austria,BGD,WPRO,2020-11-08,3474856,10.0,213462.0,1.0,97.0,45195774,43318.4084865988,223.153425743298,76.2791073634543,SAMPLES,11040,25.8888364208565,0.0,SAMPLES,AR
3.0,Austria,BGD,WPRO,2020-03-16,3428056,6377.0,,,1783.0,25499884,44619.0585847972,1925.62251506081,32.0001455692896,SAMPLES,12155,0.040756022897185,0.00595666813567454,SAMPLES,AT
982.0,Bangladesh,AUS,PAHO,2020-03-13,214167,8.0,,2.0,706.0,25499884,5971.02850279061,9443.06480792876,78.2776865956845,SAMPLES,7832,347.27220719906,0.191530283039719,SAMPLES,AU
205.0,Bangladesh,AUS,EURO,2020-04-23,7664,600.0,55983.0,0.0,264.0,25499884,67901.6803650713,487.374766096975,657.804864676065,SAMPLES,10,0.856385377978038,1.26021523810074,SAMPLES,AU
99.0,Australia,BGD,WPRO,2020-12-08,3534425,38.0,20486.0,0.0,1502.0,45195774,374870.21509588,3193.95167746307,216.98931408941,SAMPLES,51966,200.886414302366,0.257192187924473,SAMPLES,AR
280.0,Austria,BGD,EURO,2020-03-05,1192262,1268.0,392009.0,298.0,706.0,164689383,0.221259624848996,851.49406954165,73.2590617875025,SAMPLES,22632,296.602211994376,0.3304317663954,SAMPLES,AR
622.0,Austria,AUT,EURO,2020-03-17,727580,221.0,32951.0,,957.0,9006398,42025.6548764935,3596.04417882079,21.1081682105942,SAMPLES,33190,216.033570976244,0.0129658140161512,SAMPLES,AR
165.0,Bangladesh,AUT,WPRO,2020-06-19,8153116,6098.0,1469919.0,0.0,640.0,164689383,48792.3788202331,325.295900452994,876.89614520154,SAMPLES,0,11.6531510496283,0.0234535202339936,SAMPLES,AU
515.0,Bangladesh,ARG,EURO,2020-09-01,38705,16.0,125229.0,0.0,3.0,45195774,14563.8701728996,3022.07386349126,6.0784590235783,SAMPLES,8212,213.483015074395,0.587776193411357,SAMPLES,AU
172.0,Austria,BGD,EURO,2020-04-20,7351283,2606.0,,7.0,677.0,45195774,905.991785869183,1063.25973875018,135.278134632676,SAMPLES,4736,1.74340321622311,0.0,SAMPLES,AU
813.0,Austria,BGD,EURO,2020-02-18,122657,10550.0,196543.0,7.0,122.0,45195774,165356.227872674,29634.120216638,1.2994158828077,SAMPLES,26973,247.836225451065,0.322040680655645,SAMPLES,AT
489.0,Austria,AUS,WPRO,2020-03-29,1114521,11.0,,3.0,1363.0,164689383,22504.6262068662,372.844593833043,433.802725573531,SAMPLES,3752,0.19839773156476,0.0,SAMPLES,AU
917.0,Argentina,BGD,WPRO,2020-11-11,3407510,393.0,27399.0,35.0,1283.0,45195774,75849.0384521349,1646.94031953729,775.404355283306,SAMPLES,81,301.164154315369,0.311599929674841,SAMPLES,AT
27.0,Austria,BGD,EURO,2020-11-29,479449,13.0,7118.0,1.0,36.0,25499884,4.82119724742669,1633.28336145038,35.2550623367542,SAMPLES,28914,1.54625076229472,0.0,SAMPLES,AU
806.0,Argentina,BGD,EURO,2020-07-24,43113,13267.0,1440103.0,156.0,,45195774,408601.309715762,2234.18951727428,,SAMPLES,12398,40.6454389424052,0.124657672639924,SAMPLES,AU
625.0,Argentina,ARG,EURO,2020-03-29,7393693,38.0,21.0,35.0,908.0,9006398,28335.3838001773,24706.0488443012,0.12751277354655,SAMPLES,13668,57.0421418387629,0.0301476628885057,SAMPLES,AT
587.0,Australia,ARG,EURO,2020-09-14,275819,13.0,19818.0,36.0,104.0,25499884,99686.8004278736,0.20037721557315,75.6129142860442,SAMPLES,2097,1.54625076229472,0.538617103086051,SAMPLES,AU
401.0,Austria,BGD,EURO,2020-02-22,1018490,38.0,27206.0,2.0,3447.0,45195774,5070.37542304716,1850.12920814736,78.3887187752529,SAMPLES,25881,0.9746347765478,3.58944830108552,SAMPLES,AU
124.0,Austria,BGD,EURO,2020-07-19,1379839,497.0,6462.0,0.0,27.0,45195774,192651.268575961,155.530119274268,889.950463067631,SAMPLES,0,78.0924340404039,0.0187990260428628,SAMPLES,AU
77.0,Argentina,BGD,EURO,2020-05-04,28,549.0,20846.0,5.0,452.0,45195774,58588.3501928296,25.0687154953912,32.7544929726623,SAMPLES,49767,69.9082003667154,0.292261838463039,SAMPLES,AU
764.0,Argentina,BGD,EURO,2020-06-12,8933563,316.0,3701.0,11.0,4450.0,9006398,52335.6896155822,1439.97633682189,20.5550191484717,SAMPLES,15792,81.8837619641164,0.475796697275281,SAMPLES,AU
471.0,Austria,ARG,EURO,2020-04-30,358240,6.0,15777.0,30.0,317.0,25499884,198.39773156476,20.5356285778301,4.23531338417069,SAMPLES,34327,6.26186085110295,1.53102272406793,SAMPLES,AR
771.0,Bangladesh,BGD,PAHO,2020-07-31,2759165,30.0,19958.0,,897.0,45195774,43356.7337352846,1559.22489767829,5.68630037689583,SAMPLES,31294,229.904896496913,0.455418685826688,SAMPLES,BD
891.0,Australia,BGD,EURO,2020-06-28,1026,474.0,27987.0,4.0,102.0,45195774,192885.034300548,279.406654259312,4.35881460952522,SAMPLES,17562,396.146860903367,0.494515261537506,SAMPLES,AT
530.0,Bangladesh,BGD,EURO,2020-09-18,1017114,248.0,7595.0,0.0,46.0,9006398,207748.31760019,1845.88054626523,4.86771174667791,SAMPLES,40287,0.00820873208189775,0.0670416663292457,SAMPLES,AT
284.0,Bangladesh,AUT,EURO,2020-06-13,1069572,30.0,,15.0,317.0,164689383,356.98027873137,1099.02460732763,146.340412671081,SAMPLES,26255,5.91442465395105,0.579143848628497,SAMPLES,AT
628.0,Australia,BGD,EURO,2020-10-10,4098249,25.0,172134.0,176.0,,9006398,124009.858240924,6413.44075622685,724.97928678022,SAMPLES,0,14.0219208611478,1.07635783754938,SAMPLES,AU
571.0,Argentina,BGD,EURO,2020-03-31,2107849,1374.0,,0.0,620.0,164689383,8284.78278567856,1865.67371328693,17.4510338653707,SAMPLES,13136,3.55524435961971,0.545714738727563,SAMPLES,AU
196.0,Austria,ARG,EURO,2020-05-29,1872098,137.0,16663.0,0.0,716.0,164689383,114150.754568138,,118.138239060721,SAMPLES,0,16.5040873069239,0.109080995050555,SAMPLES,AT
101.0,Austria,ARG,PAHO,2020-08-03,937275,1975.0,68504.0,0.0,63.0,164689383,11406.0000388532,260.150346182304,5.45100518888635,SAMPLES,22632,6.19734545972523,0.0818996328378982,SAMPLES,AT
597.0,Argentina,BGD,WPRO,2020-04-17,527670,571.0,23875.0,118.0,102.0,9006398,53951.8684384146,3658.6213489566,81.3865876235982,SAMPLES,3695,0.000907164461880883,6.07203683554999e-05,SAMPLES,AR
649.0,Australia,ARG,WPRO,2020-08-09,1042126,774.0,22951.0,118.0,5565.0,25499884,110089.294299452,1032.2399897976,2.2466536291535,SAMPLES,25128,12.4615633311203,0.673854297800297,SAMPLES,AR
588.0,Australia,AUT,WPRO,2020-11-11,1861672,61.0,10711.0,120.0,50.0,45195774,3258.74072890297,6215.91450877476,4.19609751950244,SAMPLES,6241,42.8181166321986,1.97015499426075,SAMPLES,AR
483.0,Argentina,ARG,EURO,2020-09-28,897819,11.0,8371.0,55.0,102.0,9006398,250619.885172811,10203.3021414332,,SAMPLES,4365,72.4845258119606,0.884513827592314,SAMPLES,AU
250.0,Argentina,ARG,EURO,2020-03-17,1236489,230.0,24916.0,3.0,102.0,45195774,45654.7667558107,30070.1123074029,4.00001819616121,SAMPLES,18391,71.6297059101145,0.0663248583547125,SAMPLES,AT
35.0,Australia,AUS,EURO,2020-11-05,1031262,132.0,711325.0,4.0,28.0,9006398,54361.0220201239,2086.84981498708,11.5686800771329,SAMPLES,0,67.1982517657514,0.835073022533537,SAMPLES,AT
133.0,Austria,BGD,EURO,2020-10-09,955239,24.0,24761.0,0.0,908.0,9006398,1.46336087736755,7161.02042126053,35.6080051187684,SAMPLES,32769,64.0137726151122,0.0811345561966189,SAMPLES,AR
897.0,Australia,BGD,EURO,2020-03-05,456378,181.0,26942.0,1.0,678.0,45195774,6409.33818281329,144.939519264578,472.886052781589,SAMPLES,4160,68.9361051998812,0.907799100150804,SAMPLES,AU
959.0,Australia,AUT,EURO,2020-04-16,14449,181.0,28012.0,11.0,90.0,45195774,1945.0677036054,4213.44915025963,81.6086519827349,SAMPLES,29698,77.7909215204569,0.059275453497046,SAMPLES,AU
745.0,Austria,ARG,EURO,2020-03-09,269619,11.0,16515.0,7.0,18.0,45195774,77665.7348538826,235.619374501696,23.5295188009483,SAMPLES,44516,10.2360566344059,1.79679248736975,SAMPLES,AT
477.0,Argentina,BGD,EURO,2020-05-22,545927,68.0,111110.0,2.0,337.0,45195774,250619.885172811,29634.120216638,74.1694959516557,SAMPLES,5407,19.3880516350931,2.117460612762,SAMPLES,AT
611.0,Argentina,BGD,SEARO,2020-08-05,87694,6609.0,7150.0,2.0,678.0,45195774,91610.65203277,,3.92158646682471,SAMPLES,33190,221.300901869982,1.37857554152059,SAMPLES,AT
492.0,Argentina,ARG,EURO,2020-05-23,3075488,22.0,266.0,12.0,788.0,45195774,140591.499509571,1051.49497934971,79.1659440322313,SAMPLES,5465,301.164154315369,0.587453652730342,SAMPLES,AT
701.0,Austria,AUS,WPRO,2020-07-13,320332,704.0,,64.0,2305.0,45195774,316197.0462297,1740.2073503747,10.9020103777727,SAMPLES,9434,4.00327251835537,0.726372518736125,SAMPLES,AR
55.0,Austria,AUS,SEARO,2020-03-05,2801107,312.0,7045.0,1.0,1305.0,25499884,29321.2669482295,67.0199127180343,35.5687892541001,SAMPLES,4041,0.35698027873137,1.28506466931379,SAMPLES,BD
524.0,Argentina,ARG,EURO,2020-03-29,136638,11.0,15964.0,12.0,632.0,25499884,101087.804469667,977.102484074045,74.8356890290658,SAMPLES,323,382.628993300096,0.0129658140161512,SAMPLES,AR
122.0,Austria,BGD,EURO,2020-08-09,6319795,285.0,,6.0,890.0,164689383,279388.878788625,32762.3762574117,38.6983083860894,SAMPLES,1499,0.000265511549818795,0.487986429202884,SAMPLES,AR
907.0,Australia,ARG,EURO,2020-08-14,3619060,2.0,27286.0,2.0,0.0,45195774,72484.5258119606,2384.08295969154,66.1751790227347,SAMPLES,482,0.000989742004194648,0.648872057397419,SAMPLES,AR
655.0,Bangladesh,BGD,EURO,2020-07-11,5972680,10.0,8790.0,241.0,729.0,164689383,296602.211994376,1891.76627548549,88.7147114751091,SAMPLES,23198,69.4196320213478,2.71797314842687,SAMPLES,AU
15.0,Argentina,BGD,PAHO,2020-05-19,211261,206.0,33884.0,0.0,34782.0,164689383,268606.359150497,33113.2379448476,76.3901395430226,SAMPLES,25,77.6657348538826,0.643931886198033,SAMPLES,AU
188.0,Austria,BGD,WPRO,2020-05-10,1026,6792.0,13.0,12.0,2913.0,164689383,53951.8684384146,6517.62264321438,81.6086519827349,SAMPLES,53774,360.578224502182,0.203160587536348,SAMPLES,AT
48.0,Argentina,ARG,EURO,2020-08-23,1199232,7.0,294569.0,10.0,907.0,164689383,156357.181860121,1084.39708980637,107.923278540433,SAMPLES,1676,3.92844995964312,1.37933960797626,SAMPLES,AT
102.0,Austria,BGD,EURO,2020-04-09,3795421,3462.0,15964.0,1.0,904.0,45195774,52627.9514540452,194.778797610773,3.84315473748822,SAMPLES,9830,316.619807385816,0.430360728006912,SAMPLES,AR
542.0,Austria,ARG,SEARO,2020-07-22,211261,4557.0,,2.0,1679.0,45195774,5886.00784301924,281.765987641356,288.810188315394,SAMPLES,5125,301.164154315369,0.0,SAMPLES,AR
268.0,Austria,ARG,EURO,2020-11-12,414586,2.0,3479.0,24.0,70.0,25499884,78624.9952533743,1439.97633682189,4.0784499254977,SAMPLES,27121,34.163946390209,0.0,SAMPLES,AT
930.0,Australia,AUS,EURO,2020-06-12,6693,10104.0,23870.0,25.0,7944.0,164689383,346588.05884439,0.746860530772648,790.494261698007,SAMPLES,4365,178.513792454899,0.175016363255556,SAMPLES,AT
263.0,Austria,ARG,EURO,2020-10-17,519466,453.0,23875.0,484.0,353.0,45195774,10.0009350431746,1993.24968761096,0.850085156976998,SAMPLES,6366,392.011312678913,2.13165675577191,SAMPLES,AT
914.0,Austria,BGD,WPRO,2020-04-16,3021493,17096.0,1318384.0,0.0,588.0,164689383,43356.7337352846,1825.25799992405,17.7789238544904,SAMPLES,0,6.76741256599401,0.00179220296127687,SAMPLES,AT
658.0,Bangladesh,ARG,EURO,2020-05-31,10204429,754.0,6152.0,0.0,639.0,164689383,0.619526949577188,283.177758769412,83.2741346762601,SAMPLES,7152,216.033570976244,2.01491112665454,SAMPLES,AU
898.0,Austria,ARG,EURO,2020-10-08,319484,161.0,1349434.0,151.0,735.0,45195774,356778.642600884,2422.61112600176,64.4529287185125,SAMPLES,46,125.826440270572,0.0920338623164312,SAMPLES,AT
200.0,Argentina,BGD,EURO,2020-09-24,1124513,826.0,5.0,349.0,30792.0,45195774,60640.6287965859,1063.57346566753,35.5687892541001,SAMPLES,52406,230.840736373546,0.0957681649702944,SAMPLES,AT
632.0,Austria,BGD,EURO,2020-11-22,2279501,11.0,16459.0,3.0,904.0,45195774,3258.74072890297,285.68757410818,577.642502593273,SAMPLES,10858,16.4785078340975,0.488275740116764,SAMPLES,AU
774.0,Austria,ARG,EURO,2020-10-24,798436,22.0,15424.0,0.0,905.0,45195774,98869.8256506097,382.696193597374,20.2746020334838,SAMPLES,45730,207.74831760019,0.379482382578513,SAMPLES,AR
274.0,Bangladesh,ARG,WPRO,2020-04-11,676568,17.0,7109.0,2.0,192.0,25499884,243705.147835182,0.0850085156976998,18.6534061674823,SAMPLES,0,21.558298791387,3.67827404474019,SAMPLES,AT
393.0,Argentina,ARG,WPRO,2020-03-30,17003,10550.0,14662.0,0.0,432.0,45195774,409850.491868904,3.49590207261413,724.97928678022,SAMPLES,25881,39.2755304953954,0.034677402367826,SAMPLES,AU
106.0,Austria,BGD,PAHO,2020-12-18,297154,123.0,9980.0,3.0,907.0,25499884,382628.993300096,244.830597246211,1.1293988514123,SAMPLES,3484,54.4907141096865,1.38845740550218,SAMPLES,AR
146.0,Australia,ARG,EURO,2020-09-06,870602,4205.0,20682.0,33.0,67.0,45195774,2260.78933090666,34874.4303771608,1.2994158828077,SAMPLES,19908,112.070774576029,0.907799100150804,SAMPLES,AU
699.0,Australia,AUS,EURO,2020-06-25,1596,414.0,234670.0,5.0,40222.0,45195774,29826.7045941065,25603.6991423136,4.00001819616121,SAMPLES,61172,285.952830421218,0.175016363255556,SAMPLES,AU
544.0,Austria,ARG,PAHO,2020-06-08,2132818,564.0,577338.0,2.0,908.0,164689383,35142.5730908183,108.903987350676,,SAMPLES,21673,131.390558482541,0.409153581709358,SAMPLES,AT
406.0,Argentina,BGD,EURO,2020-03-08,1338,8.0,6612.0,82.0,897.0,25499884,309612.310393255,286.314752906689,111.698372645757,SAMPLES,5123,181.712267212708,0.717600976550226,SAMPLES,AT
